TOA5,FRP2-1,DataGSHP,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,T_out,RH_out,P_Total,P_Comp,P_fan,P_Pump,GSHP104_ontime,T_in,RH_in,T_Supply,T_Return,RH_Supply,RH_Return,"T_tank,bot","T_tank,top",AF_AHU,WF_AHU,T_waterIn,T_waterOut
TS,RN,degF,%RH,Wh,Wh,Wh,Wh,min,Deg F,%RH,Deg F,Deg F,%RH,%RH,Deg F,Deg F,ACFM,GPM,,
,,Avg,Avg,Tot,Tot,Tot,Tot,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg
11/2/22 5:27,521499,54.84,90.6,0.2,0,0.03,0.0075,0,69.87,51.93,NAN,NAN,NAN,NAN,29.07,33.55,NAN,0,68.25,66.59
11/2/22 5:28,521500,54.81,91,0.2,0,0.025,0.0075,0,69.87,52.11,NAN,NAN,NAN,NAN,29.08,33.55,NAN,0,68.25,66.59
11/2/22 5:29,521501,54.75,91.3,0.2,0,0.03,0.01,0,69.84,52.11,NAN,NAN,NAN,NAN,29.08,33.56,NAN,0,68.26,66.6
11/2/22 5:30,521502,54.81,91.3,0.2,0,0.03,0.0075,0,69.99,51.95,NAN,NAN,NAN,NAN,29.09,33.57,NAN,0,68.26,66.61
11/2/22 5:31,521503,55.04,90.7,0.22,0,0.025,0.0075,0,70.1,51.69,NAN,NAN,NAN,NAN,29.1,33.57,NAN,0,68.28,66.63
11/2/22 5:32,521504,55.25,89.6,0.2,0,0.03,0.0075,0,70.21,51.34,NAN,NAN,NAN,NAN,29.09,33.57,NAN,0,68.28,66.65
11/2/22 5:33,521505,55.34,89.1,0.2,0,0.03,0.01,0,70.47,50.95,NAN,NAN,NAN,NAN,29.1,33.57,NAN,0,68.3,66.66
11/2/22 5:34,521506,55.37,88.9,0.2,0,0.025,0.0075,0,70.64,50.61,NAN,NAN,NAN,NAN,29.1,33.57,NAN,0,68.31,66.67
11/2/22 5:35,521507,55.36,88.9,0.22,0,0.03,0.0075,0,70.88,50.32,NAN,NAN,NAN,NAN,29.1,33.56,NAN,0,68.32,66.69
11/2/22 5:36,521508,55.27,89.1,0.2,0,0.03,0.01,0,70.97,50.11,NAN,NAN,NAN,NAN,29.1,33.56,NAN,0,68.34,66.71
11/2/22 5:37,521509,55.27,89.1,0.2,0,0.025,0.0075,0,71.14,49.95,NAN,NAN,NAN,NAN,29.11,33.56,NAN,0,68.35,66.72
11/2/22 5:38,521510,55.18,89.4,0.2,0,0.03,0.0075,0,71.23,49.75,NAN,NAN,NAN,NAN,29.11,33.56,NAN,0,68.36,66.74
11/2/22 5:39,521511,55.13,89.8,0.2,0,0.03,0.0075,0,71.28,49.6,NAN,NAN,NAN,NAN,29.12,33.56,NAN,0,68.38,66.76
11/2/22 5:40,521512,55.09,89.9,0.22,0,0.025,0.01,0,71.4,49.47,NAN,NAN,NAN,NAN,29.12,33.56,NAN,0,68.4,66.78
11/2/22 5:41,521513,55.08,90.2,0.2,0,0.03,0.0075,0,71.47,49.29,NAN,NAN,NAN,NAN,29.13,33.57,NAN,0,68.41,66.8
11/2/22 5:42,521514,55.15,90.2,0.2,0,0.025,0.0075,0,71.52,49.12,NAN,NAN,NAN,NAN,29.13,33.58,NAN,0,68.43,66.82
11/2/22 5:43,521515,55.12,90.1,0.2,0,0.03,0.0075,0,71.56,49.08,NAN,NAN,NAN,NAN,29.14,33.58,NAN,0,68.45,66.84
11/2/22 5:44,521516,55.07,90.2,0.22,0,0.03,0.01,0,71.59,49.08,NAN,NAN,NAN,NAN,29.14,33.59,NAN,0,68.46,66.85
11/2/22 5:45,521517,55.1,90.3,0.2,0,0.025,0.0075,0,71.62,49.04,NAN,NAN,NAN,NAN,29.14,33.59,NAN,0,68.48,66.87
11/2/22 5:46,521518,55.12,90.3,0.2,0,0.03,0.0075,0,71.64,48.99,NAN,NAN,NAN,NAN,29.16,33.59,NAN,0,68.5,66.89
11/2/22 5:47,521519,55.12,90.4,0.2,0,0.03,0.0075,0,71.69,48.99,NAN,NAN,NAN,NAN,29.16,33.6,NAN,0,68.51,66.9
11/2/22 5:48,521520,55.11,90.3,0.2,0,0.025,0.01,0,71.76,48.93,NAN,NAN,NAN,NAN,29.17,33.6,NAN,0,68.53,66.92
11/2/22 5:49,521521,55.06,90.3,0.2,0,0.03,0.0075,0,71.77,48.84,NAN,NAN,NAN,NAN,29.17,33.61,NAN,0,68.54,66.93
11/2/22 5:50,521522,55.02,90.3,0.22,0,0.03,0.0075,0,71.79,48.81,NAN,NAN,NAN,NAN,29.17,33.61,NAN,0,68.57,66.95
11/2/22 5:51,521523,54.97,90.4,0.2,0,0.025,0.0075,0,71.83,48.71,NAN,NAN,NAN,NAN,29.19,33.61,NAN,0,68.58,66.97
11/2/22 5:52,521524,54.91,90.5,0.2,0,0.03,0.0075,0,71.85,48.58,NAN,NAN,NAN,NAN,29.19,33.62,NAN,0,68.6,66.98
11/2/22 5:53,521525,54.84,90.6,0.2,0,0.03,0.01,0,71.91,48.59,NAN,NAN,NAN,NAN,29.2,33.63,NAN,0,68.61,67
11/2/22 5:54,521526,54.78,90.8,0.2,0,0.025,0.0075,0,71.84,48.72,NAN,NAN,NAN,NAN,29.2,33.64,NAN,0,68.62,67.01
11/2/22 5:55,521527,54.75,91,0.2,0,0.03,0.0075,0,71.69,49.05,NAN,NAN,NAN,NAN,29.22,33.65,NAN,0,68.63,67.02
11/2/22 5:56,521528,54.7,91.2,0.22,0,0.025,0.0075,0,71.56,49.22,NAN,NAN,NAN,NAN,29.24,33.67,NAN,0,68.63,67.04
11/2/22 5:57,521529,54.75,91.2,0.2,0,0.03,0.0075,0,71.44,49.4,NAN,NAN,NAN,NAN,29.25,33.68,NAN,0,68.64,67.04
11/2/22 5:58,521530,54.76,91.1,0.2,0,0.03,0.01,0,71.31,49.6,NAN,NAN,NAN,NAN,29.26,33.69,NAN,0,68.64,67.05
11/2/22 5:59,521531,54.81,91.1,0.2,0,0.025,0.0075,0,71.13,50.07,NAN,NAN,NAN,NAN,29.27,33.7,NAN,0,68.64,67.06
11/2/22 6:00,521532,54.79,91.2,0.2,0,0.03,0.0075,0,71.05,50.24,NAN,NAN,NAN,NAN,29.28,33.72,NAN,0,68.65,67.07
11/2/22 6:01,521533,54.67,91.4,0.2,0,0.03,0.0075,0,71.01,50.42,NAN,NAN,NAN,NAN,29.29,33.72,NAN,0,68.66,67.08
11/2/22 6:02,521534,54.6,91.7,0.22,0,0.025,0.01,0,70.88,50.52,NAN,NAN,NAN,NAN,29.3,33.72,NAN,0,68.66,67.09
11/2/22 6:03,521535,54.53,91.6,0.2,0,0.03,0.0075,0,70.74,50.57,NAN,NAN,NAN,NAN,29.31,33.73,NAN,0,68.66,67.09
11/2/22 6:04,521536,54.59,91.6,0.2,0,0.03,0.0075,0,70.72,50.62,NAN,NAN,NAN,NAN,29.31,33.73,NAN,0,68.67,67.1
11/2/22 6:05,521537,54.59,91.6,0.2,0,0.025,0.0075,0,70.64,50.73,NAN,NAN,NAN,NAN,29.32,33.75,NAN,0,68.67,67.11
11/2/22 6:06,521538,54.63,91.7,0.2,0,0.03,0.0075,0,70.62,50.83,NAN,NAN,NAN,NAN,29.33,33.75,NAN,0,68.68,67.12
11/2/22 6:07,521539,54.65,91.8,0.2,0,0.025,0.01,0,70.67,50.64,NAN,NAN,NAN,NAN,29.34,33.76,NAN,0,68.68,67.12
11/2/22 6:08,521540,54.6,91.9,0.2,0,0.03,0.0075,0,70.86,50.34,NAN,NAN,NAN,NAN,29.34,33.76,NAN,0,68.69,67.13
11/2/22 6:09,521541,54.6,92,0.22,0,0.03,0.0075,0,71.02,49.98,NAN,NAN,NAN,NAN,29.34,33.75,NAN,0,68.7,67.15
11/2/22 6:10,521542,54.6,92.1,0.2,0,0.025,0.0075,0,71.18,49.68,NAN,NAN,NAN,NAN,29.34,33.75,NAN,0,68.72,67.16
11/2/22 6:11,521543,54.53,92.1,0.2,0,0.03,0.01,0,71.35,49.45,NAN,NAN,NAN,NAN,29.35,33.75,NAN,0,68.73,67.18
11/2/22 6:12,521544,54.44,92.4,0.2,0,0.03,0.0075,0,71.44,49.22,NAN,NAN,NAN,NAN,29.35,33.75,NAN,0,68.74,67.2
11/2/22 6:13,521545,54.39,92.7,0.22,0,0.025,0.0075,0,71.5,49.15,NAN,NAN,NAN,NAN,29.35,33.75,NAN,0,68.75,67.21
11/2/22 6:14,521546,54.39,92.9,0.2,0,0.03,0.01,0,71.6,48.98,NAN,NAN,NAN,NAN,29.36,33.75,NAN,0,68.76,67.23
11/2/22 6:15,521547,54.35,93.1,0.2,0,0.03,0.0075,0,71.6,48.96,NAN,NAN,NAN,NAN,29.36,33.76,NAN,0,68.78,67.24
11/2/22 6:16,521548,54.47,93.1,0.2,0,0.025,0.0075,0,71.65,48.86,NAN,NAN,NAN,NAN,29.36,33.75,NAN,0,68.79,67.26
11/2/22 6:17,521549,54.6,93,0.22,0,0.03,0.0075,0,71.78,48.69,NAN,NAN,NAN,NAN,29.37,33.75,NAN,0,68.81,67.27
11/2/22 6:18,521550,54.66,92.9,0.2,0,0.03,0.01,0,71.82,48.56,NAN,NAN,NAN,NAN,29.37,33.76,NAN,0,68.82,67.28
11/2/22 6:19,521551,54.7,93,0.2,0,0.025,0.0075,0,71.81,48.47,NAN,NAN,NAN,NAN,29.38,33.77,NAN,0,68.83,67.3
11/2/22 6:20,521552,54.71,93,0.2,0,0.03,0.0075,0,71.85,48.42,NAN,NAN,NAN,NAN,29.39,33.78,NAN,0,68.85,67.32
11/2/22 6:21,521553,54.76,93.1,0.22,0,0.03,0.01,0,71.92,48.4,NAN,NAN,NAN,NAN,29.4,33.78,NAN,0,68.86,67.33
11/2/22 6:22,521554,54.76,93,0.2,0,0.025,0.0075,0,71.96,48.41,NAN,NAN,NAN,NAN,29.4,33.79,NAN,0,68.87,67.34
11/2/22 6:23,521555,54.79,93,0.2,0,0.03,0.0075,0,71.93,48.37,NAN,NAN,NAN,NAN,29.41,33.79,NAN,0,68.89,67.36
11/2/22 6:24,521556,54.78,92.8,0.2,0,0.03,0.01,0,72.02,48.38,NAN,NAN,NAN,NAN,29.41,33.8,NAN,0,68.9,67.37
11/2/22 6:25,521557,54.73,92.9,0.22,0,0.025,0.0075,0,72.04,48.29,NAN,NAN,NAN,NAN,29.43,33.8,NAN,0,68.92,67.39
11/2/22 6:26,521558,54.69,93.2,0.2,0,0.03,0.0075,0,72.16,48.17,NAN,NAN,NAN,NAN,29.43,33.81,NAN,0,68.93,67.4
11/2/22 6:27,521559,54.6,93.2,0.2,0,0.025,0.0075,0,72.13,48.06,NAN,NAN,NAN,NAN,29.44,33.81,NAN,0,68.95,67.41
11/2/22 6:28,521560,54.57,93.4,0.2,0,0.03,0.01,0,72.15,48.03,NAN,NAN,NAN,NAN,29.45,33.82,NAN,0,68.96,67.43
11/2/22 6:29,521561,54.56,93.3,0.22,0,0.03,0.0075,0,72.1,47.97,NAN,NAN,NAN,NAN,29.45,33.82,NAN,0,68.98,67.44
11/2/22 6:30,521562,54.51,93.3,0.2,0,0.025,0.0075,0,72.04,48.11,NAN,NAN,NAN,NAN,29.46,33.83,NAN,0,68.98,67.45
11/2/22 6:31,521563,54.54,93.4,0.2,0,0.03,0.01,0,71.91,48.35,NAN,NAN,NAN,NAN,29.47,33.84,NAN,0,68.98,67.46
11/2/22 6:32,521564,54.56,93.4,0.2,0,0.03,0.0075,0,71.81,48.71,NAN,NAN,NAN,NAN,29.48,33.85,NAN,0,68.99,67.46
11/2/22 6:33,521565,54.54,93.4,0.22,0,0.025,0.0075,0,71.66,48.99,NAN,NAN,NAN,NAN,29.5,33.86,NAN,0,68.99,67.47
11/2/22 6:34,521566,54.51,93.3,0.2,0,0.03,0.0075,0,71.47,49.13,NAN,NAN,NAN,NAN,29.5,33.87,NAN,0,69,67.48
11/2/22 6:35,521567,54.56,93.4,0.2,0,0.03,0.01,0,71.41,49.3,NAN,NAN,NAN,NAN,29.51,33.89,NAN,0,69,67.48
11/2/22 6:36,521568,54.59,93.4,0.2,0,0.025,0.0075,0,71.27,49.49,NAN,NAN,NAN,NAN,29.53,33.89,NAN,0,69,67.49
11/2/22 6:37,521569,54.45,93.1,0.2,0,0.03,0.0075,0,71.14,49.67,NAN,NAN,NAN,NAN,29.53,33.9,NAN,0,69,67.49
11/2/22 6:38,521570,54.51,93.2,0.22,0,0.03,0.01,0,71.06,49.87,NAN,NAN,NAN,NAN,29.54,33.91,NAN,0,69,67.49
11/2/22 6:39,521571,54.57,93.7,0.2,0,0.025,0.0075,0,70.95,50.04,NAN,NAN,NAN,NAN,29.55,33.91,NAN,0,69,67.5
11/2/22 6:40,521572,54.54,94,0.2,0,0.03,0.0075,0,70.84,50.19,NAN,NAN,NAN,NAN,29.56,33.92,NAN,0,69,67.5
11/2/22 6:41,521573,54.56,94,0.2,0,0.025,0.01,0,70.76,50.35,NAN,NAN,NAN,NAN,29.56,33.93,NAN,0,69,67.51
11/2/22 6:42,521574,54.62,93.8,0.22,0,0.03,0.0075,0,70.71,50.48,NAN,NAN,NAN,NAN,29.57,33.93,NAN,0,69,67.51
11/2/22 6:43,521575,54.63,93.5,0.2,0,0.03,0.0075,0,70.65,50.47,NAN,NAN,NAN,NAN,29.58,33.94,NAN,0,69.01,67.51
11/2/22 6:44,521576,54.82,93.2,0.2,0,0.025,0.0075,0,70.56,50.65,NAN,NAN,NAN,NAN,29.59,33.93,NAN,0,69,67.52
11/2/22 6:45,521577,55.07,92.5,0.2,0,0.03,0.01,0,70.53,50.78,NAN,NAN,NAN,NAN,29.59,33.94,NAN,0,69,67.52
11/2/22 6:46,521578,55.21,90.8,0.2,0,0.03,0.0075,0,70.47,50.85,NAN,NAN,NAN,NAN,29.6,33.95,NAN,0,69,67.53
11/2/22 6:47,521579,55.46,89.9,0.22,0,0.025,0.0075,0,70.46,50.79,NAN,NAN,NAN,NAN,29.61,33.96,NAN,0,69,67.53
11/2/22 6:48,521580,55.64,89.4,0.2,0,0.03,0.0075,0,70.34,50.78,NAN,NAN,NAN,NAN,29.61,33.97,NAN,0,69,67.53
11/2/22 6:49,521581,55.77,88.4,0.2,0,0.03,0.01,0,70.38,50.85,NAN,NAN,NAN,NAN,29.62,33.97,NAN,0,69,67.53
11/2/22 6:50,521582,55.93,88,0.2,0,0.025,0.0075,0,70.35,50.92,NAN,NAN,NAN,NAN,29.63,33.98,NAN,0,69,67.54
11/2/22 6:51,521583,56.01,87.9,0.22,0,0.03,0.0075,0,70.33,51.05,NAN,NAN,NAN,NAN,29.63,33.98,NAN,0,69,67.54
11/2/22 6:52,521584,56.05,87.8,0.2,0,0.025,0.01,0,70.33,51.13,NAN,NAN,NAN,NAN,29.64,33.98,NAN,0,68.99,67.54
11/2/22 6:53,521585,56.1,87.5,0.2,0,0.03,0.0075,0,70.25,51.13,NAN,NAN,NAN,NAN,29.65,33.98,NAN,0,68.99,67.54
11/2/22 6:54,521586,56.13,86.7,0.2,0,0.03,0.0075,0,70.24,51.14,NAN,NAN,NAN,NAN,29.65,33.99,NAN,0,68.99,67.55
11/2/22 6:55,521587,56.18,86.4,0.2,0,0.025,0.0075,0,70.24,51.2,NAN,NAN,NAN,NAN,29.66,34,NAN,0,68.99,67.55
11/2/22 6:56,521588,56.2,86.4,0.22,0,0.03,0.01,0,70.18,51.2,NAN,NAN,NAN,NAN,29.66,34,NAN,0,68.99,67.56
11/2/22 6:57,521589,56.21,86.6,0.2,0,0.03,0.0075,0,70.17,51.12,NAN,NAN,NAN,NAN,29.67,34.01,NAN,0,68.99,67.55
11/2/22 6:58,521590,56.17,86.6,0.2,0,0.025,0.0075,0,70.15,51.23,NAN,NAN,NAN,NAN,29.68,34.02,NAN,0,68.99,67.55
11/2/22 6:59,521591,56.07,86.8,0.2,0,0.03,0.01,0,70.15,51.25,NAN,NAN,NAN,NAN,29.68,34.01,NAN,0,68.98,67.55
11/2/22 7:00,521592,55.95,87.1,0.22,0,0.03,0.0075,0,70.09,51.23,NAN,NAN,NAN,NAN,29.69,34.02,NAN,0,68.98,67.56
11/2/22 7:01,521593,55.96,87,0.2,0,0.025,0.0075,0,70.08,51.33,NAN,NAN,NAN,NAN,29.7,34.03,NAN,0,68.98,67.56
11/2/22 7:02,521594,56.04,87,0.2,0,0.03,0.0075,0,70.08,51.43,NAN,NAN,NAN,NAN,29.7,34.03,NAN,0,68.98,67.56
11/2/22 7:03,521595,56.08,86.5,0.2,0,0.025,0.01,0,70.05,51.32,NAN,NAN,NAN,NAN,29.71,34.03,NAN,0,68.97,67.57
11/2/22 7:04,521596,56.32,85.6,0.2,0,0.03,0.0075,0,70.07,51.43,NAN,NAN,NAN,NAN,29.72,34.04,NAN,0,68.97,67.57
11/2/22 7:05,521597,56.42,85.8,0.22,0,0.03,0.0075,0,70.04,51.29,NAN,NAN,NAN,NAN,29.73,34.04,NAN,0,68.97,67.57
11/2/22 7:06,521598,56.32,86.5,0.2,0,0.025,0.0075,0,70.03,51.27,NAN,NAN,NAN,NAN,29.73,34.05,NAN,0,68.97,67.57
11/2/22 7:07,521599,56.22,86.9,0.2,0,0.03,0.01,0,70.03,51.3,NAN,NAN,NAN,NAN,29.74,34.05,NAN,0,68.97,67.57
11/2/22 7:08,521600,56.2,86.7,0.2,0,0.03,0.0075,0,70,51.34,NAN,NAN,NAN,NAN,29.75,34.05,NAN,0,68.97,67.57
11/2/22 7:09,521601,56.24,86.2,0.2,0,0.025,0.0075,0,69.97,51.4,NAN,NAN,NAN,NAN,29.76,34.06,NAN,0,68.96,67.58
11/2/22 7:10,521602,56.5,85.5,0.22,0,0.03,0.01,0,70.01,51.43,NAN,NAN,NAN,NAN,29.76,34.06,NAN,0,68.96,67.57
11/2/22 7:11,521603,56.57,85.3,0.2,0,0.03,0.0075,0,69.97,51.51,NAN,NAN,NAN,NAN,29.77,34.07,NAN,0,68.96,67.58
11/2/22 7:12,521604,56.64,85.5,0.2,0,0.025,0.0075,0,69.97,51.44,NAN,NAN,NAN,NAN,29.77,34.07,NAN,0,68.95,67.58
11/2/22 7:13,521605,56.63,85.5,0.2,0,0.03,0.0075,0,70.05,51.19,NAN,NAN,NAN,NAN,29.78,34.08,NAN,0,68.95,67.59
11/2/22 7:14,521606,56.66,85.7,0.2,0,0.025,0.01,0,70.21,50.91,NAN,NAN,NAN,NAN,29.78,34.08,NAN,0,68.96,67.6
11/2/22 7:15,521607,56.69,85.7,0.22,0,0.03,0.0075,0,70.39,50.53,NAN,NAN,NAN,NAN,29.79,34.08,NAN,0,68.96,67.61
11/2/22 7:16,521608,56.7,85.7,0.2,0,0.03,0.0075,0,70.62,50.18,NAN,NAN,NAN,NAN,29.79,34.07,NAN,0,68.97,67.62
11/2/22 7:17,521609,56.7,85.7,0.2,0,0.025,0.0075,0,70.86,49.88,NAN,NAN,NAN,NAN,29.79,34.07,NAN,0,68.98,67.64
11/2/22 7:18,521610,56.66,85.7,0.2,0,0.03,0.0075,0,70.99,49.56,NAN,NAN,NAN,NAN,29.79,34.07,NAN,0,68.98,67.64
11/2/22 7:19,521611,56.72,85.6,0.2,0,0.03,0.01,0,71.09,49.33,NAN,NAN,NAN,NAN,29.8,34.07,NAN,0,68.99,67.66
11/2/22 7:20,521612,56.76,85.3,0.2,0,0.025,0.0075,0,71.24,49.16,NAN,NAN,NAN,NAN,29.8,34.06,NAN,0,69,67.67
11/2/22 7:21,521613,56.75,85.3,0.2,0,0.03,0.0075,0,71.31,48.97,NAN,NAN,NAN,NAN,29.8,34.07,NAN,0,69.01,67.68
11/2/22 7:22,521614,56.64,85.8,0.22,0,0.03,0.0075,0,71.45,48.78,NAN,NAN,NAN,NAN,29.81,34.06,NAN,0,69.02,67.7
11/2/22 7:23,521615,56.48,86,0.2,0,0.025,0.0075,0,71.53,48.63,NAN,NAN,NAN,NAN,29.81,34.07,NAN,0,69.03,67.71
11/2/22 7:24,521616,56.51,85.6,0.2,0,0.03,0.01,0,71.52,48.58,NAN,NAN,NAN,NAN,29.82,34.07,NAN,0,69.04,67.72
11/2/22 7:25,521617,56.5,85.6,0.2,0,0.03,0.0075,0,71.55,48.56,NAN,NAN,NAN,NAN,29.82,34.07,NAN,0,69.05,67.73
11/2/22 7:26,521618,56.45,86.2,0.22,0,0.025,0.0075,0,71.59,48.49,NAN,NAN,NAN,NAN,29.83,34.08,NAN,0,69.06,67.75
11/2/22 7:27,521619,56.32,86.8,0.2,0,0.03,0.01,0,71.69,48.45,NAN,NAN,NAN,NAN,29.83,34.08,NAN,0,69.07,67.76
11/2/22 7:28,521620,56.18,87.4,0.2,0,0.025,0.0075,0,71.77,48.33,NAN,NAN,NAN,NAN,29.84,34.08,NAN,0,69.08,67.77
11/2/22 7:29,521621,56.04,87.6,0.2,0,0.03,0.0075,0,71.78,48.26,NAN,NAN,NAN,NAN,29.85,34.09,NAN,0,69.09,67.78
11/2/22 7:30,521622,56.04,87.8,0.2,0,0.03,0.0075,0,71.86,48.18,NAN,NAN,NAN,NAN,29.85,34.1,NAN,0,69.11,67.79
11/2/22 7:31,521623,55.98,88.2,0.22,0,0.025,0.01,0,71.9,48.07,NAN,NAN,NAN,NAN,29.85,34.1,NAN,0,69.12,67.8
11/2/22 7:32,521624,55.93,88.8,0.2,0,0.03,0.0075,0,71.93,47.99,NAN,NAN,NAN,NAN,29.86,34.1,NAN,0,69.13,67.82
11/2/22 7:33,521625,55.81,89.1,0.2,0,0.03,0.0075,0,71.95,47.93,NAN,NAN,NAN,NAN,29.87,34.11,NAN,0,69.14,67.83
11/2/22 7:34,521626,55.77,89.4,0.22,0,0.025,0.01,0,72.03,47.92,NAN,NAN,NAN,NAN,29.88,34.12,NAN,0,69.15,67.84
11/2/22 7:35,521627,55.77,89.7,0.2,0,0.03,0.0075,0,72.04,47.91,NAN,NAN,NAN,NAN,29.88,34.11,NAN,0,69.17,67.85
11/2/22 7:36,521628,55.68,89.6,0.2,0,0.03,0.0075,0,72.06,47.98,NAN,NAN,NAN,NAN,29.89,34.12,NAN,0,69.21,67.88
11/2/22 7:37,521629,55.7,89.6,0.2,0,0.025,0.01,0,72.09,47.95,NAN,NAN,NAN,NAN,29.89,34.13,NAN,0,69.23,67.91
11/2/22 7:38,521630,55.7,89.5,0.2,0,0.03,0.0075,0,72.12,47.97,NAN,NAN,NAN,NAN,29.91,34.14,NAN,0,69.25,67.92
11/2/22 7:39,521631,55.68,89.5,0.22,0,0.03,0.0075,0,71.99,48.07,NAN,NAN,NAN,NAN,29.91,34.14,NAN,0,69.24,67.92
11/2/22 7:40,521632,55.67,89.6,0.2,0,0.025,0.0075,0,71.84,48.3,NAN,NAN,NAN,NAN,29.93,34.16,NAN,0,69.24,67.93
11/2/22 7:41,521633,55.58,89.6,0.2,0,0.03,0.01,0,71.73,48.57,NAN,NAN,NAN,NAN,29.94,34.17,NAN,0,69.24,67.93
11/2/22 7:42,521634,55.53,90.2,0.2,0,0.025,0.0075,0,71.55,48.84,NAN,NAN,NAN,NAN,29.95,34.18,NAN,0,69.24,67.94
11/2/22 7:43,521635,55.39,90.3,0.22,0,0.03,0.0075,0,71.36,49.01,NAN,NAN,NAN,NAN,29.97,34.19,NAN,0,69.25,67.94
11/2/22 7:44,521636,55.21,90.4,0.2,0,0.03,0.01,0,71.3,49.23,NAN,NAN,NAN,NAN,29.98,34.2,NAN,0,69.25,67.94
11/2/22 7:45,521637,55.19,90.7,0.2,0,0.025,0.0075,0,71.14,49.42,NAN,NAN,NAN,NAN,29.99,34.21,NAN,0,69.25,67.94
11/2/22 7:46,521638,55.15,90.9,0.2,0,0.03,0.0075,0,71.03,49.67,NAN,NAN,NAN,NAN,29.99,34.22,NAN,0,69.25,67.95
11/2/22 7:47,521639,55.27,90.6,0.22,0,0.03,0.01,0,70.95,50.13,NAN,NAN,NAN,NAN,30,34.22,NAN,0,69.25,67.95
11/2/22 7:48,521640,55.28,90.3,0.2,0,0.025,0.0075,0,70.86,50.37,NAN,NAN,NAN,NAN,30.01,34.23,NAN,0,69.25,67.95
11/2/22 7:49,521641,55.3,90.3,0.2,0,0.03,0.0075,0,70.77,50.28,NAN,NAN,NAN,NAN,30.02,34.23,NAN,0,69.25,67.95
11/2/22 7:50,521642,55.4,90.4,0.2,0,0.03,0.0075,0,70.69,50.26,NAN,NAN,NAN,NAN,30.02,34.24,NAN,0,69.25,67.96
11/2/22 7:51,521643,55.52,89.9,0.22,0,0.025,0.01,0,70.67,50.35,NAN,NAN,NAN,NAN,30.03,34.24,NAN,0,69.25,67.96
11/2/22 7:52,521644,55.56,89.6,0.2,0,0.03,0.0075,0,70.63,50.43,NAN,NAN,NAN,NAN,30.03,34.25,NAN,0,69.25,67.97
11/2/22 7:53,521645,55.49,90,0.2,0,0.025,0.0075,0,70.55,50.41,NAN,NAN,NAN,NAN,30.04,34.26,NAN,0,69.24,67.97
11/2/22 7:54,521646,55.33,90.2,0.2,0,0.03,0.01,0,70.47,50.55,NAN,NAN,NAN,NAN,30.05,34.26,NAN,0,69.24,67.97
11/2/22 7:55,521647,55.37,90.6,0.22,0,0.03,0.0075,0,70.47,50.6,NAN,NAN,NAN,NAN,30.06,34.27,NAN,0,69.24,67.98
11/2/22 7:56,521648,55.47,90.5,0.2,0,0.025,0.0075,0,70.45,50.71,NAN,NAN,NAN,NAN,30.06,34.26,NAN,0,69.24,67.98
11/2/22 7:57,521649,55.39,90.4,0.2,0,0.03,0.01,0,70.36,50.79,NAN,NAN,NAN,NAN,30.07,34.28,NAN,0,69.24,67.99
11/2/22 7:58,521650,55.22,90.7,0.2,0,0.03,0.0075,0,70.34,50.87,NAN,NAN,NAN,NAN,30.07,34.28,NAN,0,69.24,67.99
11/2/22 7:59,521651,55.06,91.4,0.22,0,0.025,0.0075,0,70.33,50.91,NAN,NAN,NAN,NAN,30.08,34.29,NAN,0,69.23,68
11/2/22 8:00,521652,55.09,91.7,0.2,0,0.03,0.01,0,70.27,50.9,NAN,NAN,NAN,NAN,30.09,34.29,NAN,0,69.23,68
11/2/22 8:01,521653,55.05,91.9,0.2,0,0.03,0.0075,0,70.28,50.91,NAN,NAN,NAN,NAN,30.09,34.29,NAN,0,69.23,68.01
11/2/22 8:02,521654,55.06,92.1,0.2,0,0.025,0.0075,0,70.22,50.86,NAN,NAN,NAN,NAN,30.1,34.3,NAN,0,69.22,68.01
11/2/22 8:03,521655,55.15,91.9,0.2,0,0.03,0.0075,0,70.32,50.78,NAN,NAN,NAN,NAN,30.11,34.3,NAN,0,69.22,68.02
11/2/22 8:04,521656,55.01,91.9,0.22,0,0.025,0.01,0,70.43,50.5,NAN,NAN,NAN,NAN,30.12,34.31,NAN,0,69.23,68.03
11/2/22 8:05,521657,54.91,92.3,0.2,0,0.03,0.0075,0,70.57,50.16,NAN,NAN,NAN,NAN,30.12,34.31,NAN,0,69.23,68.04
11/2/22 8:06,521658,54.91,92.6,0.2,0,0.03,0.0075,0,70.81,49.84,NAN,NAN,NAN,NAN,30.13,34.31,NAN,0,69.24,68.06
11/2/22 8:07,521659,55,92.6,0.2,0,0.025,0.0075,0,71.02,49.43,NAN,NAN,NAN,NAN,30.13,34.31,NAN,0,69.24,68.07
11/2/22 8:08,521660,55.06,92.4,0.2,0,0.03,0.0075,0,71.09,49.18,NAN,NAN,NAN,NAN,30.13,34.3,NAN,0,69.25,68.08
11/2/22 8:09,521661,55.21,92,0.2,0,0.03,0.01,0,71.27,48.95,NAN,NAN,NAN,NAN,30.13,34.29,NAN,0,69.26,68.09
11/2/22 8:10,521662,55.3,91.8,0.22,0,0.025,0.0075,0,71.35,48.75,NAN,NAN,NAN,NAN,30.13,34.29,NAN,0,69.27,68.11
